pair,date,high,low,open,close,volume
USDT_BTC,1622548800,99.37993355183053,94.410936874239,96.5231318822558,96.97624362480316,122194005
USDT_BTC,1622545200,99.56699031239891,94.58864079677896,96.37443792838133,97.05492960020895,90812462.85
USDT_BTC,1622541600,99.10796787243524,94.15256947881348,95.43706344968112,97.37778407493782,101992700.9
USDT_BTC,1622538000,97.14453617050914,92.28730936198367,93.96726480216962,94.76045139356822,98565251.35
USDT_BTC,1622534400,100.33462052845901,95.31788950203605,97.45257338301222,97.38054553147431,210515123.7
USDT_BTC,1622530800,101.1132236508454,96.05756246830312,98.39344372105424,97.90098146223049,100313042.7
USDT_BTC,1622527200,99.5947414245245,94.61500435329827,96.70696897950847,96.56500313713609,111290611.2
USDT_BTC,1622523600,100.29975657772947,95.28476874884299,98.21995549621583,98.08804467820154,96537837.28
USDT_BTC,1622520000,100.97303287159725,95.92438122801738,97.80506001441171,98.37434051288764,64976976.77
USDT_BTC,1622516400,102.53203284714367,97.40543120478648,100.55903762667407,99.48711026090174,116905766.8
USDT_BTC,1622512800,104.85329518992768,99.61063043043129,102.48069970264878,102.95431001453923,113551230.2
USDT_BTC,1622509200,98.68298600857355,93.74883670814486,96.44734315187705,96.1918556025026,118173642.8
USDT_BTC,1622505600,100.8609920925394,95.81794248791243,98.30288858426906,97.60379588208659,196926607.5
USDT_BTC,1622502000,102.56918246289668,97.44072333975184,100.45836716515471,100.63073472189397,98660484.55
USDT_BTC,1622498400,102.28608552282984,97.17178124668834,100.07001459269868,100.0554773980195,86091105.8
USDT_BTC,1622494800,104.77293885803675,99.53429191513492,102.79443779256384,101.41110609343714,54590957.95
USDT_BTC,1622491200,98.11539524214955,93.20962548004206,94.4351998313316,95.25615030320559,62422937.08
USDT_BTC,1622487600,101.43908790522836,96.36713350996693,99.02334813044426,99.80425894152074,72040569.56
USDT_BTC,1622484000,101.31361883138203,96.24793788981292,98.52966589292346,99.29608058727254,70542843.95
USDT_BTC,1622480400,102.20159698951541,97.09151714003963,99.7080117559279,99.53929440639554,147660645
USDT_BTC,1622476800,100.38305320023866,95.36390054022672,97.55178783299728,97.93469862001277,234665903
USDT_BTC,1622473200,100.70921312863182,95.67375247220022,98.67290968175568,97.86329388472197,153858395.1
USDT_BTC,1622469600,99.19920260768933,94.23924247730486,96.645027835787,97.82535083756517,158281846.4
USDT_BTC,1622466000,97.29781978505525,92.43292879580248,95.67676897765833,94.3411199272862,185178921.1
USDT_BTC,1622462400,100.05360979006971,95.05092930056622,97.85455342736635,97.05987322214784,186290637
USDT_BTC,1622458800,98.20158603199815,93.29150673039824,95.31261624784501,95.2468518904204,190891250.1
USDT_BTC,1622455200,98.72997087885037,93.79347233490785,96.61522575554874,95.58376775372612,320451182.7
USDT_BTC,1622451600,98.81039491691861,93.86987517107268,95.60049038818893,95.86902101420324,157177579.6
USDT_BTC,1622448000,102.09937769549225,96.99440881071763,99.50506696935177,99.44399821449352,168933078.3
USDT_BTC,1622444400,99.62860672503233,94.64717638878071,97.18301492242716,97.94614996626161,213849731.4
USDT_BTC,1622440800,101.75977985841367,96.67179086549298,99.41582159678494,99.07905451339106,137432996.9
USDT_BTC,1622437200,100.70642026284615,95.67109924970384,97.36547038265384,98.25402407529305,121336201.3
USDT_BTC,1622433600,96.72851554782771,91.89208977043633,93.6688389044902,94.61852119165346,92043491.16
USDT_BTC,1622430000,98.63196933246853,93.7003708658451,96.4521854544748,95.49849096183452,118597529.7
USDT_BTC,1622426400,97.07877402504762,92.22483532379523,94.76497620124546,95.30863139441846,133842135.9
USDT_BTC,1622422800,96.76588076671382,91.92758672837813,94.43110411733473,94.29498034728134,121477337.4
USDT_BTC,1622419200,95.17671563436235,90.41787985264423,93.12729015098134,92.28231407609313,119729973.9
